id,occupation,upi_txns_month,mobile_recharge_freq,night_light,education,is_urban,bill_payment_consistency,ecommerce_freq,skill_level,household_size,market_density,public_transport_access,housing_type,income,loan_amount,income_to_loan_ratio,repayment_capability
68900689,Domestic Worker,19,Weekly,26,Primary,0,1,6,Unskilled,6,0.2,0,Semi-Pucca,10359,86422,0.12,0.6
61717049,Domestic Worker,17,Weekly,28,Primary,0,1,5,Unskilled,7,0.2,0,Semi-Pucca,9449,79926,0.12,0.53
60565535,Delivery Partner,19,Weekly,18,Secondary,0,1,6,Semi-Skilled,6,0.3,1,Semi-Pucca,19950,18144,1.1,0.95
58893960,Auto Rickshaw Driver,35,Weekly,57,Graduate,1,0,10,Unskilled,1,0.5,1,Pucca,28872,84081,0.34,0.95
2088459,Street Vendor,20,Weekly,38,Secondary,0,0,6,Semi-Skilled,3,0.3,0,Semi-Pucca,16451,7638,2.15,0.87
26068765,Small Shop Owner,31,Monthly,55,Primary,1,0,10,Semi-Skilled,6,0.1,1,Semi-Pucca,30171,19721,1.53,0.95
57081266,Auto Rickshaw Driver,21,Weekly,16,Secondary,0,1,7,Skilled,3,0.3,0,Kutcha,17188,48987,0.35,0.92
84361108,Domestic Worker,6,Monthly,34,Primary,0,0,2,Unskilled,7,0.2,0,Semi-Pucca,9901,26564,0.37,0.4
67607685,Tailor,16,Weekly,36,Secondary,0,1,5,Semi-Skilled,7,0.2,0,Kutcha,17603,11558,1.52,0.94
25138461,Construction Worker,11,Monthly,19,Primary,0,1,3,Unskilled,3,0.2,0,Kutcha,9148,14227,0.64,0.62
82849395,Domestic Worker,42,Weekly,64,Illiterate,1,1,10,Unskilled,3,0.3,1,Pucca,18045,73212,0.25,0.82
97665910,Farmer,4,Weekly,82,Primary,1,1,1,Semi-Skilled,3,0.6,1,Kutcha,11529,71698,0.16,0.72
45533913,Construction Worker,13,Weekly,21,Illiterate,0,0,4,Skilled,6,0.3,1,Kutcha,12160,39790,0.31,0.61
57710843,Construction Worker,23,Weekly,22,Primary,0,1,7,Semi-Skilled,5,0.4,1,Kutcha,10262,8245,1.24,0.63
51932673,Auto Rickshaw Driver,6,Monthly,32,Primary,0,1,2,Unskilled,6,0.4,0,Semi-Pucca,14620,42719,0.34,0.77
95152858,Farmer,2,Monthly,28,Primary,0,1,0,Unskilled,7,0.4,0,Pucca,7682,26378,0.29,0.47
93354320,Small Shop Owner,22,Weekly,13,Secondary,0,1,7,Semi-Skilled,4,0.2,1,Pucca,18828,48946,0.38,0.93
53011452,Farmer,4,Monthly,81,Illiterate,1,1,1,Semi-Skilled,4,0.2,1,Pucca,12394,48649,0.25,0.71
41936050,Tailor,34,Irregular,52,Primary,1,0,10,Unskilled,1,0.2,1,Pucca,24982,60568,0.41,0.95
33826668,Farmer,7,Weekly,24,Primary,0,0,2,Unskilled,6,0.2,1,Kutcha,7646,45003,0.17,0.35
17604878,Farmer,3,Monthly,78,Primary,1,0,1,Semi-Skilled,7,0.4,1,Pucca,12537,31308,0.4,0.49
87851236,Farmer,2,Monthly,39,Illiterate,0,1,0,Semi-Skilled,4,0.4,1,Semi-Pucca,8364,78420,0.11,0.61
66264173,Delivery Partner,19,Weekly,35,Primary,0,1,6,Semi-Skilled,7,0.3,0,Kutcha,22658,79188,0.29,0.95
88509480,Farmer,4,Monthly,28,Primary,0,1,1,Skilled,5,0.3,0,Kutcha,9745,16131,0.6,0.62
620608,Street Vendor,18,Irregular,67,Secondary,1,0,6,Skilled,4,0.2,1,Pucca,21329,93815,0.23,0.85
65940654,Domestic Worker,15,Irregular,59,Primary,1,0,5,Skilled,7,0.6,1,Pucca,14408,91503,0.16,0.51
48626433,Farmer,11,Irregular,61,Primary,1,0,3,Semi-Skilled,3,0.6,1,Semi-Pucca,10605,41700,0.25,0.62
74584027,Street Vendor,40,Weekly,62,Graduate,1,1,10,Unskilled,6,0.5,1,Semi-Pucca,24919,22136,1.13,0.95
18444435,Farmer,3,Weekly,22,Primary,0,1,1,Unskilled,7,0.2,0,Kutcha,7226,47234,0.15,0.46
49235073,Small Shop Owner,48,Monthly,84,Primary,1,1,10,Unskilled,4,0.3,1,Pucca,42539,74946,0.57,0.95
73199823,Farmer,5,Monthly,29,Illiterate,0,1,1,Skilled,4,0.2,0,Pucca,10057,30283,0.33,0.64
60748776,Delivery Partner,24,Monthly,25,Graduate,0,1,8,Semi-Skilled,3,0.4,0,Pucca,27727,56669,0.49,0.95
66408664,Small Shop Owner,45,Weekly,81,Secondary,1,0,10,Semi-Skilled,2,0.4,1,Kutcha,47660,83389,0.57,0.95
2584764,Farmer,6,Weekly,13,Illiterate,0,1,2,Skilled,3,0.4,0,Pucca,8326,36478,0.23,0.62
8434980,Farmer,3,Irregular,79,Primary,1,0,1,Unskilled,7,0.1,1,Pucca,11501,65831,0.17,0.51
28021598,Street Vendor,38,Monthly,62,Secondary,1,1,10,Unskilled,6,0.3,1,Pucca,22299,6901,3.23,0.95
81711273,Construction Worker,46,Monthly,71,Primary,1,1,10,Semi-Skilled,1,0.6,1,Pucca,19929,95477,0.21,0.93
93688672,Street Vendor,16,Weekly,17,Graduate,0,1,5,Skilled,4,0.1,0,Pucca,16456,23154,0.71,0.95
50519247,Street Vendor,10,Irregular,19,Secondary,0,0,3,Semi-Skilled,3,0.2,0,Kutcha,12876,69595,0.19,0.54
2797703,Farmer,2,Weekly,12,Primary,0,1,0,Skilled,5,0.4,1,Kutcha,7201,24753,0.29,0.55
60536074,Farmer,7,Irregular,53,Illiterate,1,0,2,Unskilled,3,0.4,1,Semi-Pucca,10086,49349,0.2,0.59
25771787,Street Vendor,40,Monthly,86,Secondary,1,1,10,Skilled,4,0.9,1,Pucca,26983,76640,0.35,0.95
26370677,Small Shop Owner,44,Monthly,58,Primary,1,1,10,Semi-Skilled,6,0.2,1,Pucca,37836,46130,0.82,0.95
77808746,Tailor,18,Weekly,38,Secondary,0,1,6,Semi-Skilled,4,0.4,1,Semi-Pucca,16560,93603,0.18,0.89
64112860,Small Shop Owner,12,Weekly,19,Primary,0,1,4,Skilled,5,0.3,1,Kutcha,23088,82351,0.28,0.95
69483866,Domestic Worker,5,Weekly,32,Illiterate,0,1,1,Skilled,4,0.1,1,Pucca,11081,46711,0.24,0.63
59524973,Farmer,14,Irregular,83,Primary,1,0,4,Semi-Skilled,7,0.6,1,Pucca,13253,52421,0.25,0.49
53623199,Delivery Partner,30,Weekly,87,Primary,1,1,10,Semi-Skilled,4,0.5,1,Semi-Pucca,39747,55492,0.72,0.95
92477657,Tailor,18,Weekly,28,Primary,0,0,6,Skilled,7,0.3,1,Semi-Pucca,19187,18618,1.03,0.84
81336523,Farmer,0,Irregular,38,Primary,0,0,0,Semi-Skilled,3,0.3,0,Pucca,9174,84115,0.11,0.47
86025910,Delivery Partner,45,Monthly,78,Primary,1,1,10,Semi-Skilled,2,0.6,1,Pucca,41484,9811,4.23,0.95
99538244,Delivery Partner,47,Irregular,50,Secondary,1,0,10,Unskilled,5,0.4,1,Pucca,32791,50108,0.65,0.95
65965552,Farmer,2,Weekly,19,Primary,0,1,0,Unskilled,6,0.4,1,Kutcha,7902,14476,0.55,0.56
45201980,Domestic Worker,23,Weekly,14,Illiterate,0,1,7,Unskilled,5,0.1,1,Semi-Pucca,9628,84641,0.11,0.64
48193993,Street Vendor,17,Weekly,31,Graduate,0,1,5,Semi-Skilled,4,0.3,0,Pucca,16021,67773,0.24,0.85
50279132,Domestic Worker,48,Weekly,62,Primary,1,1,10,Skilled,2,0.2,1,Pucca,18408,43343,0.42,0.89
81260636,Tailor,12,Monthly,25,Secondary,0,1,4,Skilled,5,0.3,1,Kutcha,15682,76947,0.2,0.8
36151152,Small Shop Owner,46,Monthly,57,Primary,1,1,10,Semi-Skilled,2,0.2,1,Pucca,34172,75528,0.45,0.95
82002805,Small Shop Owner,37,Weekly,57,Secondary,1,1,10,Semi-Skilled,7,0.8,1,Semi-Pucca,31860,39292,0.81,0.95
74741533,Domestic Worker,27,Monthly,56,Illiterate,1,0,9,Unskilled,6,0.9,1,Pucca,13153,48863,0.27,0.48
59861047,Street Vendor,21,Weekly,11,Secondary,0,1,7,Semi-Skilled,7,0.3,1,Kutcha,11327,66323,0.17,0.59
79189139,Farmer,4,Monthly,89,Illiterate,1,1,1,Semi-Skilled,2,0.6,1,Pucca,14370,11375,1.26,0.86
73661871,Domestic Worker,9,Irregular,15,Primary,0,0,3,Semi-Skilled,7,0.2,0,Kutcha,8655,39155,0.22,0.34
8219774,Street Vendor,6,Weekly,19,Secondary,0,1,2,Skilled,3,0.2,0,Kutcha,11607,71114,0.16,0.71
16280775,Auto Rickshaw Driver,20,Monthly,13,Secondary,0,1,6,Unskilled,7,0.3,0,Kutcha,14094,34130,0.41,0.63
2783229,Street Vendor,21,Weekly,15,Graduate,0,1,7,Unskilled,7,0.1,0,Semi-Pucca,14489,48832,0.3,0.69
12633492,Auto Rickshaw Driver,21,Weekly,76,Primary,1,0,7,Skilled,3,0.8,1,Pucca,30656,72775,0.42,0.95
25296626,Small Shop Owner,10,Irregular,34,Secondary,0,0,3,Skilled,5,0.3,0,Semi-Pucca,25630,32384,0.79,0.95
83161425,Small Shop Owner,22,Monthly,17,Secondary,0,0,7,Skilled,6,0.2,1,Semi-Pucca,24917,40564,0.61,0.93
90114668,Farmer,2,Weekly,27,Illiterate,0,1,0,Unskilled,4,0.3,1,Pucca,8028,60657,0.13,0.62
58830922,Auto Rickshaw Driver,15,Monthly,34,Primary,0,0,5,Semi-Skilled,6,0.2,0,Pucca,19252,28866,0.67,0.79
18669586,Construction Worker,6,Irregular,27,Primary,0,0,2,Skilled,7,0.1,1,Semi-Pucca,11542,76871,0.15,0.46
19001931,Auto Rickshaw Driver,23,Monthly,36,Secondary,0,1,7,Skilled,7,0.3,1,Pucca,23363,19507,1.2,0.95
92092959,Street Vendor,20,Weekly,27,Secondary,0,1,6,Unskilled,6,0.3,0,Pucca,14711,21607,0.68,0.71
49079150,Farmer,10,Monthly,73,Primary,1,1,3,Unskilled,5,0.7,1,Pucca,13253,75959,0.17,0.73
59549052,Street Vendor,23,Weekly,82,Secondary,1,0,7,Semi-Skilled,5,0.1,1,Pucca,24665,95163,0.26,0.95
58534115,Construction Worker,48,Irregular,69,Primary,1,0,10,Unskilled,7,0.6,1,Pucca,20351,97969,0.21,0.82
73545339,Street Vendor,49,Monthly,75,Primary,1,1,10,Skilled,6,0.2,1,Pucca,26143,74806,0.35,0.95
20053068,Construction Worker,17,Weekly,13,Primary,0,1,5,Unskilled,7,0.3,1,Kutcha,10545,34818,0.3,0.67
23539266,Street Vendor,12,Weekly,22,Secondary,0,1,4,Semi-Skilled,4,0.3,0,Semi-Pucca,12491,71525,0.17,0.74
74004074,Domestic Worker,28,Weekly,64,Primary,1,0,9,Semi-Skilled,5,0.8,1,Semi-Pucca,15994,85260,0.19,0.83
31972463,Farmer,4,Irregular,10,Illiterate,0,0,1,Unskilled,7,0.1,0,Kutcha,7290,64303,0.11,0.42
76510930,Street Vendor,20,Monthly,10,Primary,0,0,6,Unskilled,5,0.3,0,Kutcha,12605,16730,0.75,0.64
62350436,Tailor,28,Weekly,52,Primary,1,0,9,Semi-Skilled,3,0.5,1,Semi-Pucca,20665,96854,0.21,0.95
78894307,Delivery Partner,35,Monthly,51,Graduate,1,1,10,Semi-Skilled,5,0.1,1,Pucca,36115,48363,0.75,0.95
12647129,Domestic Worker,31,Weekly,58,Primary,1,1,10,Unskilled,2,0.3,1,Pucca,14218,65179,0.22,0.92
18482569,Auto Rickshaw Driver,32,Weekly,85,Secondary,1,1,10,Skilled,4,0.4,1,Pucca,34080,66548,0.51,0.95
5072697,Street Vendor,11,Weekly,30,Primary,0,1,3,Semi-Skilled,3,0.3,0,Semi-Pucca,14057,45209,0.31,0.83
86362236,Auto Rickshaw Driver,9,Irregular,26,Primary,0,0,3,Unskilled,7,0.3,0,Semi-Pucca,15935,83091,0.19,0.71
34364731,Street Vendor,23,Monthly,10,Primary,0,0,7,Semi-Skilled,7,0.2,1,Pucca,12899,9242,1.4,0.67
89564134,Construction Worker,40,Weekly,51,Primary,1,1,10,Skilled,5,0.2,1,Semi-Pucca,20421,33834,0.6,0.95
6144858,Street Vendor,22,Weekly,21,Secondary,0,1,7,Skilled,3,0.3,1,Pucca,14224,91097,0.16,0.87
48490684,Farmer,4,Weekly,22,Illiterate,0,1,1,Semi-Skilled,5,0.3,0,Kutcha,7834,95925,0.08,0.55
70127329,Construction Worker,33,Weekly,83,Illiterate,1,0,10,Skilled,5,0.5,1,Semi-Pucca,23747,9411,2.52,0.95
53619124,Street Vendor,35,Monthly,83,Primary,1,1,10,Semi-Skilled,6,0.6,1,Kutcha,25226,39935,0.63,0.95
21303487,Farmer,0,Irregular,21,Primary,0,0,0,Semi-Skilled,4,0.3,1,Kutcha,7064,44846,0.16,0.55
85485728,Small Shop Owner,19,Irregular,55,Secondary,1,0,6,Semi-Skilled,1,0.3,1,Semi-Pucca,31651,45897,0.69,0.95
31635184,Auto Rickshaw Driver,16,Weekly,59,Primary,1,0,5,Semi-Skilled,2,0.6,1,Pucca,22771,51107,0.45,0.95
17179868,Farmer,11,Monthly,73,Primary,1,0,3,Unskilled,4,0.7,1,Pucca,13671,89071,0.15,0.64
80546338,Farmer,7,Monthly,12,Primary,0,1,2,Unskilled,3,0.2,1,Kutcha,7497,55298,0.14,0.58
22653768,Domestic Worker,7,Irregular,27,Illiterate,0,0,2,Semi-Skilled,3,0.3,1,Kutcha,8961,45010,0.2,0.46
62992052,Auto Rickshaw Driver,13,Weekly,39,Primary,0,0,4,Skilled,4,0.4,0,Semi-Pucca,19312,58465,0.33,0.93
52700355,Street Vendor,10,Irregular,38,Graduate,0,0,3,Skilled,6,0.1,0,Kutcha,20096,44590,0.45,0.79
87391244,Farmer,3,Monthly,39,Primary,0,0,1,Semi-Skilled,3,0.3,1,Kutcha,8690,12572,0.69,0.46
84093333,Domestic Worker,17,Monthly,28,Primary,0,1,5,Semi-Skilled,3,0.1,0,Kutcha,10159,11464,0.89,0.62
9104668,Farmer,11,Weekly,68,Illiterate,1,1,3,Skilled,2,0.6,1,Pucca,13275,76800,0.17,0.82
18548319,Construction Worker,22,Weekly,36,Primary,0,1,7,Skilled,3,0.2,1,Kutcha,15590,53892,0.29,0.86
60579,Auto Rickshaw Driver,19,Weekly,82,Primary,1,1,6,Semi-Skilled,7,0.7,1,Pucca,24670,97840,0.25,0.93
25764358,Construction Worker,22,Monthly,89,Illiterate,1,1,7,Skilled,5,0.2,1,Semi-Pucca,22263,43238,0.51,0.95
18365511,Auto Rickshaw Driver,39,Irregular,83,Primary,1,0,10,Semi-Skilled,7,0.6,1,Pucca,29489,15094,1.95,0.95
40586084,Farmer,5,Monthly,86,Primary,1,0,1,Unskilled,7,0.1,1,Pucca,14117,5721,2.47,0.63
55743755,Street Vendor,8,Irregular,37,Secondary,0,0,2,Unskilled,4,0.1,0,Kutcha,15158,6298,2.41,0.73
91235203,Construction Worker,18,Weekly,83,Primary,1,1,6,Semi-Skilled,3,0.9,1,Semi-Pucca,16314,20081,0.81,0.95
598410,Domestic Worker,6,Weekly,30,Primary,0,0,2,Unskilled,5,0.2,0,Semi-Pucca,10377,60579,0.17,0.65
48360838,Construction Worker,10,Monthly,15,Primary,0,1,3,Unskilled,6,0.1,0,Semi-Pucca,8536,50667,0.17,0.59
71245229,Farmer,5,Monthly,77,Illiterate,1,1,1,Skilled,4,0.6,1,Pucca,13091,69981,0.19,0.79
5001435,Small Shop Owner,14,Weekly,25,Secondary,0,1,4,Semi-Skilled,4,0.3,0,Semi-Pucca,20935,79034,0.26,0.95
88795935,Farmer,13,Weekly,52,Primary,1,1,4,Unskilled,6,0.5,1,Semi-Pucca,10425,12743,0.82,0.58
83791828,Street Vendor,20,Monthly,31,Secondary,0,0,6,Skilled,6,0.2,0,Semi-Pucca,15482,50249,0.31,0.58
17831643,Delivery Partner,42,Weekly,55,Secondary,1,1,10,Semi-Skilled,7,0.3,1,Pucca,32281,22176,1.46,0.95
1553350,Farmer,1,Weekly,13,Primary,0,1,0,Unskilled,7,0.1,0,Semi-Pucca,6509,23593,0.28,0.49
94292804,Farmer,6,Monthly,67,Primary,1,1,2,Unskilled,3,0.6,1,Pucca,10830,87872,0.12,0.72
77118721,Farmer,2,Weekly,13,Primary,0,1,0,Semi-Skilled,6,0.2,0,Semi-Pucca,6311,82504,0.08,0.42
59917940,Delivery Partner,41,Monthly,79,Primary,1,1,10,Unskilled,7,0.6,1,Kutcha,35381,79403,0.45,0.95
16258216,Domestic Worker,12,Irregular,35,Primary,0,0,4,Unskilled,7,0.2,1,Pucca,10048,57023,0.18,0.5
64362618,Farmer,0,Weekly,22,Illiterate,0,0,0,Unskilled,5,0.3,0,Semi-Pucca,7580,38765,0.2,0.48
23433390,Farmer,4,Weekly,28,Illiterate,0,1,1,Semi-Skilled,6,0.4,0,Semi-Pucca,8302,95341,0.09,0.5
15282804,Tailor,5,Irregular,15,Secondary,0,0,1,Unskilled,3,0.3,1,Pucca,12648,33558,0.38,0.63
13305836,Farmer,5,Monthly,30,Illiterate,0,1,1,Skilled,6,0.3,0,Semi-Pucca,9709,9140,1.06,0.5
16887900,Street Vendor,9,Monthly,36,Primary,0,1,3,Unskilled,5,0.2,0,Kutcha,14807,88371,0.17,0.81
23151415,Street Vendor,5,Monthly,27,Primary,0,1,1,Semi-Skilled,7,0.3,0,Kutcha,11870,61369,0.19,0.52
92931212,Delivery Partner,20,Weekly,15,Primary,0,0,6,Semi-Skilled,6,0.2,0,Semi-Pucca,17430,74455,0.23,0.78
95447082,Farmer,10,Irregular,56,Primary,1,0,3,Unskilled,1,0.3,1,Semi-Pucca,10881,11682,0.93,0.51
1580036,Auto Rickshaw Driver,11,Monthly,30,Primary,0,1,3,Semi-Skilled,6,0.4,0,Semi-Pucca,15535,92008,0.17,0.7
34785004,Street Vendor,41,Weekly,60,Primary,1,0,10,Skilled,2,0.7,1,Pucca,23021,96479,0.24,0.95
22500114,Farmer,5,Weekly,85,Primary,1,1,1,Semi-Skilled,7,0.7,1,Semi-Pucca,11744,66857,0.18,0.61
40212801,Tailor,18,Monthly,87,Secondary,1,1,6,Unskilled,3,0.2,1,Pucca,27973,96536,0.29,0.95
92870271,Farmer,8,Monthly,62,Primary,1,1,2,Semi-Skilled,6,0.2,1,Pucca,11035,16767,0.66,0.62
96266655,Street Vendor,11,Weekly,28,Secondary,0,0,3,Skilled,5,0.1,0,Kutcha,15023,69056,0.22,0.75
23637318,Construction Worker,23,Monthly,67,Illiterate,1,1,7,Skilled,7,0.5,1,Pucca,20008,74902,0.27,0.84
7500716,Farmer,10,Weekly,77,Primary,1,0,3,Semi-Skilled,2,0.2,1,Kutcha,11914,31610,0.38,0.65
26556788,Domestic Worker,24,Monthly,12,Primary,0,1,8,Semi-Skilled,7,0.3,0,Kutcha,10052,19001,0.53,0.48
50128059,Small Shop Owner,27,Weekly,51,Primary,1,1,9,Semi-Skilled,7,0.7,1,Pucca,33714,65839,0.51,0.95
42209261,Auto Rickshaw Driver,16,Weekly,26,Graduate,0,1,5,Semi-Skilled,5,0.3,1,Kutcha,21408,31548,0.68,0.95
82272875,Farmer,11,Weekly,76,Primary,1,1,3,Semi-Skilled,6,0.8,1,Semi-Pucca,13746,51990,0.26,0.73
94145866,Street Vendor,46,Weekly,65,Graduate,1,1,10,Semi-Skilled,6,0.3,1,Kutcha,30156,82610,0.37,0.95
4070209,Tailor,8,Weekly,22,Secondary,0,1,2,Semi-Skilled,3,0.2,0,Semi-Pucca,13485,31857,0.42,0.77
60994504,Construction Worker,15,Irregular,88,Illiterate,1,0,5,Skilled,3,0.8,1,Kutcha,20077,65452,0.31,0.9
96715661,Delivery Partner,18,Weekly,25,Primary,0,1,6,Semi-Skilled,3,0.3,0,Semi-Pucca,21888,95759,0.23,0.95
9747554,Small Shop Owner,14,Weekly,25,Primary,0,0,4,Semi-Skilled,5,0.3,1,Semi-Pucca,20485,37453,0.55,0.86
16650189,Delivery Partner,10,Weekly,30,Secondary,0,0,3,Unskilled,7,0.2,0,Pucca,21589,13620,1.59,0.93
15073096,Domestic Worker,36,Weekly,56,Primary,1,0,10,Unskilled,7,0.2,1,Pucca,14440,5228,2.76,0.74
54358328,Street Vendor,20,Monthly,27,Primary,0,0,6,Semi-Skilled,7,0.3,1,Kutcha,13855,34284,0.4,0.56
69791717,Tailor,37,Weekly,58,Secondary,1,0,10,Semi-Skilled,1,0.9,1,Kutcha,25947,54778,0.47,0.95
6993274,Small Shop Owner,44,Weekly,54,Graduate,1,0,10,Semi-Skilled,3,0.4,1,Pucca,40393,34224,1.18,0.95
81273025,Farmer,14,Irregular,68,Primary,1,0,4,Skilled,5,0.6,1,Kutcha,14629,31363,0.47,0.66
66295760,Street Vendor,42,Weekly,68,Primary,1,1,10,Skilled,7,0.9,1,Pucca,28451,97543,0.29,0.95
20847347,Farmer,2,Irregular,21,Illiterate,0,0,0,Unskilled,3,0.2,1,Semi-Pucca,6940,63702,0.11,0.52
70817521,Auto Rickshaw Driver,16,Weekly,33,Primary,0,1,5,Unskilled,3,0.4,0,Semi-Pucca,19353,42587,0.45,0.95
88369487,Construction Worker,19,Weekly,59,Primary,1,1,6,Semi-Skilled,6,0.7,1,Semi-Pucca,16814,71113,0.24,0.9
75050497,Small Shop Owner,15,Irregular,72,Primary,1,0,5,Unskilled,5,0.2,1,Semi-Pucca,29898,7659,3.9,0.95
2134162,Auto Rickshaw Driver,22,Monthly,38,Secondary,0,1,7,Unskilled,3,0.4,0,Semi-Pucca,17800,86656,0.21,0.82
86941667,Auto Rickshaw Driver,7,Irregular,25,Primary,0,0,2,Semi-Skilled,5,0.1,0,Kutcha,16149,87579,0.18,0.81
26681222,Street Vendor,46,Weekly,88,Primary,1,0,10,Semi-Skilled,4,0.5,1,Kutcha,27484,66964,0.41,0.95
5539490,Farmer,8,Weekly,82,Illiterate,1,1,2,Semi-Skilled,3,0.2,1,Pucca,12958,29613,0.44,0.68
37769131,Auto Rickshaw Driver,24,Monthly,36,Primary,0,0,8,Semi-Skilled,3,0.3,0,Semi-Pucca,20681,74480,0.28,0.92
58384198,Delivery Partner,7,Weekly,34,Secondary,0,1,2,Skilled,6,0.3,0,Semi-Pucca,22708,94956,0.24,0.95
66063614,Construction Worker,23,Weekly,39,Illiterate,0,1,7,Semi-Skilled,5,0.2,0,Pucca,13131,11004,1.19,0.91
26868679,Street Vendor,24,Irregular,54,Secondary,1,0,8,Skilled,7,0.2,1,Kutcha,18292,92962,0.2,0.68
13899114,Farmer,0,Weekly,20,Primary,0,1,0,Skilled,5,0.2,0,Pucca,8238,37560,0.22,0.58
23676369,Street Vendor,24,Weekly,11,Secondary,0,0,8,Semi-Skilled,7,0.2,0,Semi-Pucca,12604,22666,0.56,0.59
6062107,Auto Rickshaw Driver,6,Weekly,29,Primary,0,1,2,Unskilled,3,0.1,1,Kutcha,14378,35710,0.4,0.68
17810196,Street Vendor,15,Irregular,17,Graduate,0,0,5,Skilled,3,0.3,0,Semi-Pucca,16757,91913,0.18,0.73
79702871,Auto Rickshaw Driver,30,Weekly,75,Secondary,1,0,10,Unskilled,1,0.1,1,Pucca,28830,22004,1.31,0.95
91532171,Domestic Worker,21,Weekly,11,Primary,0,1,7,Unskilled,5,0.2,0,Semi-Pucca,9619,33492,0.29,0.73
56266604,Street Vendor,8,Irregular,11,Secondary,0,0,2,Unskilled,3,0.2,0,Kutcha,10870,77018,0.14,0.52
27571427,Street Vendor,14,Weekly,11,Graduate,0,1,4,Skilled,6,0.4,1,Kutcha,15247,89610,0.17,0.74
21927973,Auto Rickshaw Driver,13,Weekly,12,Secondary,0,0,4,Skilled,4,0.2,0,Semi-Pucca,14539,33677,0.43,0.67
92455268,Tailor,30,Monthly,72,Primary,1,1,10,Semi-Skilled,1,0.7,1,Pucca,24814,63514,0.39,0.95
37935004,Farmer,2,Irregular,15,Primary,0,0,0,Semi-Skilled,4,0.2,0,Pucca,6719,18166,0.37,0.46
23368113,Small Shop Owner,15,Weekly,29,Graduate,0,1,5,Skilled,3,0.2,0,Semi-Pucca,31759,15367,2.07,0.95
66383088,Farmer,1,Weekly,19,Primary,0,1,0,Unskilled,7,0.2,0,Pucca,7332,39008,0.19,0.4
49378923,Farmer,5,Weekly,29,Illiterate,0,0,1,Unskilled,4,0.2,1,Semi-Pucca,8965,69187,0.13,0.52
66721603,Delivery Partner,24,Weekly,13,Primary,0,1,8,Semi-Skilled,4,0.3,1,Semi-Pucca,19241,76593,0.25,0.95
33489279,Street Vendor,19,Weekly,30,Graduate,0,1,6,Semi-Skilled,5,0.4,0,Pucca,15680,59810,0.26,0.81
58737795,Small Shop Owner,6,Weekly,11,Primary,0,1,2,Semi-Skilled,4,0.4,1,Semi-Pucca,17786,44210,0.4,0.87
43288418,Farmer,0,Weekly,21,Primary,0,1,0,Unskilled,6,0.1,0,Semi-Pucca,7043,89486,0.08,0.44
3066397,Street Vendor,23,Weekly,23,Secondary,0,1,7,Semi-Skilled,5,0.2,0,Pucca,13350,88644,0.15,0.86
15944651,Construction Worker,22,Weekly,69,Illiterate,1,1,7,Semi-Skilled,2,0.4,1,Semi-Pucca,15345,35855,0.43,0.85
27214570,Farmer,6,Monthly,24,Illiterate,0,0,2,Unskilled,7,0.2,1,Semi-Pucca,8050,93387,0.09,0.29
85439075,Domestic Worker,24,Weekly,32,Illiterate,0,1,8,Unskilled,5,0.3,1,Pucca,10612,72760,0.15,0.72
68519848,Construction Worker,13,Monthly,34,Primary,0,1,4,Unskilled,3,0.2,1,Semi-Pucca,10875,70889,0.15,0.62
17191558,Street Vendor,23,Monthly,55,Primary,1,0,7,Skilled,5,0.5,1,Semi-Pucca,20476,68871,0.3,0.95
12895857,Auto Rickshaw Driver,20,Weekly,36,Primary,0,1,6,Unskilled,5,0.2,1,Semi-Pucca,18489,24626,0.75,0.93
84216811,Auto Rickshaw Driver,22,Weekly,71,Primary,1,1,7,Semi-Skilled,1,0.3,1,Semi-Pucca,24279,90767,0.27,0.95
32299392,Farmer,4,Weekly,81,Illiterate,1,0,1,Skilled,4,0.4,1,Pucca,14846,60978,0.24,0.75
53402465,Farmer,1,Irregular,13,Illiterate,0,0,0,Unskilled,7,0.1,0,Pucca,6895,30186,0.23,0.37
32678935,Farmer,13,Weekly,79,Primary,1,1,4,Unskilled,7,0.3,1,Semi-Pucca,12894,35814,0.36,0.68
24440643,Farmer,5,Weekly,52,Illiterate,1,1,1,Skilled,6,0.2,1,Semi-Pucca,12288,41222,0.3,0.64
4641227,Construction Worker,33,Weekly,82,Primary,1,1,10,Semi-Skilled,7,0.3,1,Semi-Pucca,21204,10846,1.96,0.95
29044992,Farmer,13,Weekly,59,Illiterate,1,0,4,Semi-Skilled,5,0.7,1,Semi-Pucca,11761,87662,0.13,0.58
18213941,Auto Rickshaw Driver,18,Weekly,89,Secondary,1,0,6,Semi-Skilled,6,0.7,1,Pucca,27806,93055,0.3,0.95
62718529,Tailor,10,Weekly,12,Primary,0,1,3,Semi-Skilled,7,0.1,1,Semi-Pucca,13056,31037,0.42,0.74
3372062,Farmer,0,Monthly,36,Illiterate,0,0,0,Unskilled,4,0.1,0,Pucca,8650,78308,0.11,0.49
99225136,Street Vendor,20,Irregular,82,Secondary,1,0,6,Unskilled,1,0.4,1,Pucca,19701,95135,0.21,0.79
47112350,Tailor,13,Irregular,19,Primary,0,0,4,Unskilled,6,0.3,1,Semi-Pucca,12898,71008,0.18,0.54
19829389,Construction Worker,14,Weekly,28,Primary,0,0,4,Semi-Skilled,4,0.2,0,Semi-Pucca,11909,41448,0.29,0.57
